workload,batch,sm,block_count,elapsed_sum
sparse,64,101,249,1160274
sparse,64,102,256,1179865
sparse,64,103,255,1165620
sparse,64,104,259,1179071
sparse,64,105,257,1155305
sparse,64,106,259,1171372
sparse,64,107,259,1160329
sparse,64,108,257,1179872
sparse,64,109,255,1169770
sparse,64,110,254,1176983
sparse,64,111,247,1161697
sparse,64,112,258,1189404
sparse,64,113,254,1160850
sparse,64,114,261,1181955
sparse,64,115,259,1161977
sparse,64,116,259,1178237
sparse,64,117,259,1159243
sparse,64,118,251,1176715
sparse,64,119,252,1163878
sparse,64,120,248,1171113
sparse,64,121,252,1163426
sparse,64,122,253,1176703
sparse,64,123,253,1151063
sparse,64,124,256,1182666
sparse,64,125,257,1157901
sparse,64,126,263,1179558
sparse,64,127,254,1152497
sparse,128,0,503,2170612
sparse,128,1,504,2162875
sparse,128,2,509,2173905
sparse,128,3,511,2172092
sparse,128,4,513,2181293
sparse,128,5,514,2171790
sparse,128,6,515,2176423
sparse,128,7,516,2165762
sparse,128,8,510,2170503
sparse,128,9,511,2166656
sparse,128,10,510,2172325
sparse,128,11,512,2168622
sparse,128,12,503,2172898
sparse,128,13,505,2165416
sparse,128,14,509,2169607
sparse,128,15,508,2155371
sparse,128,16,515,2181126
sparse,128,17,520,2170500
sparse,128,18,523,2186463
sparse,128,19,525,2165414
sparse,128,20,522,2178680
sparse,128,21,521,2169741
sparse,128,22,510,2176952
sparse,128,23,507,2163632
sparse,128,24,513,2175555
sparse,128,25,510,2162801
sparse,128,26,521,2190801
sparse,128,27,515,2169604
sparse,128,28,519,2179563
sparse,128,29,515,2173743
sparse,128,30,516,2178715
sparse,128,31,513,2155207
sparse,128,32,509,2177814
sparse,128,33,505,2159480
sparse,128,34,502,2162199
sparse,128,35,501,2161592
sparse,128,36,510,2169851
sparse,128,37,509,2157926
sparse,128,38,517,2184849
sparse,128,39,512,2171954
sparse,128,40,522,2190586
sparse,128,41,521,2167893
sparse,128,42,515,2181302
sparse,128,43,513,2161650
sparse,128,44,514,2176352
sparse,128,45,507,2170368
sparse,128,46,515,2172266
sparse,128,47,508,2166213
sparse,128,48,521,2191004
sparse,128,49,516,2178876
sparse,128,50,520,2176829
sparse,128,51,515,2161246
sparse,128,52,516,2171961
sparse,128,53,512,2169103
sparse,128,54,509,2165798
sparse,128,55,506,2150735
sparse,128,56,511,2180012
sparse,128,57,510,2164887
sparse,128,58,514,2173691
sparse,128,59,512,2160081
sparse,128,60,521,2179074
sparse,128,61,523,2167330
sparse,128,62,517,2181745
sparse,128,63,518,2158219
sparse,128,64,505,2181416
sparse,128,65,505,2157390
sparse,128,66,503,2164104
sparse,128,67,500,2148011
sparse,128,68,507,2173348
sparse,128,69,504,2161704
sparse,128,70,514,2183181
sparse,128,71,512,2160779
sparse,128,72,520,2176909
sparse,128,73,514,2155716
sparse,128,74,511,2165208
sparse,128,75,504,2145060
sparse,128,76,505,2168385
sparse,128,77,503,2152593
sparse,128,78,507,2170156
sparse,128,79,497,2152131
sparse,128,80,509,2170449
sparse,128,81,507,2154788
sparse,128,82,520,2183419
sparse,128,83,513,2157589
sparse,128,84,520,2168882
sparse,128,85,515,2158562
sparse,128,86,511,2179184
sparse,128,87,511,2156043
sparse,128,88,508,2172236
sparse,128,89,503,2147363
sparse,128,90,508,2176411
sparse,128,91,512,2159103
sparse,128,92,517,2180939
sparse,128,93,515,2158790
sparse,128,94,515,2176864
sparse,128,95,515,2152944
sparse,128,96,503,2163749
sparse,128,97,507,2142407
sparse,128,98,502,2164117
sparse,128,99,505,2154881
sparse,128,100,507,2169742
sparse,128,101,507,2143266
sparse,128,102,514,2164777
sparse,128,103,505,2143994
sparse,128,104,522,2172127
sparse,128,105,517,2153618
sparse,128,106,523,2190270
sparse,128,107,515,2163328
sparse,128,108,514,2177315
sparse,128,109,509,2146609
sparse,128,110,509,2172598
sparse,128,111,505,2152744
sparse,128,112,512,2173251
sparse,128,113,508,2148176
sparse,128,114,520,2181016
sparse,128,115,520,2163009
sparse,128,116,519,2175487
sparse,128,117,516,2143018
sparse,128,118,510,2173952
sparse,128,119,509,2143167
sparse,128,120,507,2177235
sparse,128,121,507,2141063
sparse,128,122,513,2173015
sparse,128,123,513,2141257
sparse,128,124,517,2170256
sparse,128,125,509,2142216
sparse,128,126,522,2170241
sparse,128,127,521,2152745
vgg16,8,0,30,6367159
vgg16,8,1,30,6356581
vgg16,8,2,30,6363336
vgg16,8,3,30,6354753
vgg16,8,4,30,6367142
vgg16,8,5,30,6355639
vgg16,8,6,30,6366493
vgg16,8,7,30,6356241
vgg16,8,8,30,6365658
vgg16,8,9,30,6354273
vgg16,8,10,30,6374944
vgg16,8,11,30,6365750
vgg16,8,12,30,6380090
vgg16,8,13,30,6368243
vgg16,8,14,30,6372274
vgg16,8,15,30,6362714
vgg16,8,16,30,6372980
vgg16,8,17,30,6360356
vgg16,8,18,30,6369734
vgg16,8,19,30,6360434
vgg16,8,20,30,6377342
vgg16,8,21,30,6364495
vgg16,8,22,30,6370917
vgg16,8,23,30,6364181
vgg16,8,24,30,6361031
vgg16,8,25,30,6351307
vgg16,8,26,30,6364450
vgg16,8,27,30,6356613
vgg16,8,28,30,6361247
vgg16,8,29,30,6348466
vgg16,8,30,30,6371183
vgg16,8,31,30,6359556
vgg16,8,32,30,6371008
vgg16,8,33,30,6358963
vgg16,8,34,30,6377400
vgg16,8,35,30,6367585
vgg16,8,36,30,6369213
vgg16,8,37,30,6356216
vgg16,8,38,30,6377119
vgg16,8,39,30,6366077
vgg16,8,40,30,6367476
vgg16,8,41,30,6354592
vgg16,8,42,30,6354004
vgg16,8,43,30,6365894
vgg16,8,44,30,6337828
vgg16,8,45,30,6355551
vgg16,8,46,30,6336664
vgg16,8,47,30,6357384
vgg16,8,48,30,6332558
vgg16,8,49,30,6352907
vgg16,8,50,30,6328789
vgg16,8,51,30,6350462
vgg16,8,52,30,6335752
vgg16,8,53,30,6353518
vgg16,8,54,30,6345187
vgg16,8,55,30,6364687
vgg16,8,56,30,6343438
vgg16,8,57,30,6364776
vgg16,8,58,30,6337139
vgg16,8,59,30,6358007
vgg16,8,60,30,6343537
vgg16,8,61,30,6358058
vgg16,8,62,30,6343281
vgg16,8,63,30,6362934
vgg16,8,64,30,6344548
vgg16,8,65,30,6361721
vgg16,8,66,30,6339973
vgg16,8,67,30,6358394
vgg16,8,68,30,6336538
vgg16,8,69,30,6350879
vgg16,8,70,30,6340242
vgg16,8,71,30,6358458
vgg16,8,72,30,6329835
vgg16,8,73,30,6345449
vgg16,8,74,30,6337639
vgg16,8,75,30,6356266
vgg16,8,76,30,6341819
vgg16,8,77,30,6360120
vgg16,8,78,30,6351854
vgg16,8,79,30,6369112
vgg16,8,80,30,6334700
vgg16,8,81,30,6352858
vgg16,8,82,30,6344441
vgg16,8,83,30,6362272
vgg16,8,84,30,6334152
vgg16,8,85,30,6359245
vgg16,8,86,30,6330658
vgg16,8,87,30,6367274
vgg16,8,88,30,6316101
vgg16,8,89,30,6356058
vgg16,8,90,30,6316272
vgg16,8,91,30,6353520
vgg16,8,92,30,6315075
vgg16,8,93,30,6355537
vgg16,8,94,30,6312710
vgg16,8,95,30,6351535
vgg16,8,96,30,6313862
vgg16,8,97,30,6354102
vgg16,8,98,30,6323720
vgg16,8,99,30,6361127
vgg16,8,100,30,6326913
vgg16,8,101,30,6368443
vgg16,8,102,30,6320320
vgg16,8,103,30,6358502
vgg16,8,104,30,6321205
vgg16,8,105,30,6360537
vgg16,8,106,30,6320801
vgg16,8,107,30,6356290
vgg16,8,108,30,6326843
vgg16,8,109,30,6367250
vgg16,8,110,30,6318902
vgg16,8,111,30,6357738
vgg16,8,112,30,6311983
vgg16,8,113,30,6352956
vgg16,8,114,30,6314606
vgg16,8,115,30,6352487
vgg16,8,116,30,6309778
vgg16,8,117,30,6351701
vgg16,8,118,30,6317456
vgg16,8,119,30,6356547
vgg16,8,120,30,6320918
vgg16,8,121,30,6362766
vgg16,8,122,30,6327933
vgg16,8,123,30,6365348
vgg16,8,124,30,6317542
vgg16,8,125,30,6358008
vgg16,8,126,30,6324569
vgg16,8,127,30,6362718
vgg16,16,0,58,12704997
vgg16,16,1,57,12560597
vgg16,16,2,56,12635765
vgg16,16,3,55,12476409
vgg16,16,4,58,12694590
vgg16,16,5,58,12695902
vgg16,16,6,58,12693220
vgg16,16,7,58,12687764
vgg16,16,8,58,12692805
vgg16,16,9,57,12520659
vgg16,16,10,56,12653064
vgg16,16,11,56,12622925
vgg16,16,12,56,12658772
vgg16,16,13,56,12644610
vgg16,16,14,58,12704186
vgg16,16,15,58,12684323
vgg16,16,16,60,12774549
vgg16,16,17,59,12724605
vgg16,16,18,58,12700786
vgg16,16,19,58,12688879
vgg16,16,20,58,12726937
vgg16,16,21,58,12705657
vgg16,16,22,58,12708866
vgg16,16,23,58,12678419
vgg16,16,24,58,12696847
vgg16,16,25,59,12703936
vgg16,16,26,58,12699241
vgg16,16,27,58,12683132
vgg16,16,28,58,12692586
vgg16,16,29,57,12523340
vgg16,16,30,58,12701077
vgg16,16,31,58,12685966
vgg16,16,32,58,12719437
vgg16,16,33,57,12555454
vgg16,16,34,57,12694978
vgg16,16,35,57,12667168
vgg16,16,36,58,12711541
vgg16,16,37,58,12686267
vgg16,16,38,57,12578396
vgg16,16,39,57,12552423
vgg16,16,40,59,12633504
vgg16,16,41,60,12749982
vgg16,16,42,60,13551075
vgg16,16,43,61,12755808
vgg16,16,44,58,13245859
vgg16,16,45,61,12755992
vgg16,16,46,58,13233697
vgg16,16,47,61,12738835
vgg16,16,48,61,13428589
vgg16,16,49,63,12800946
vgg16,16,50,59,13361964
vgg16,16,51,61,12732803
vgg16,16,52,58,13231009
vgg16,16,53,61,12742628
vgg16,16,54,58,13264750
vgg16,16,55,61,12767762
vgg16,16,56,59,13391969
vgg16,16,57,62,12802002
vgg16,16,58,58,13245916
vgg16,16,59,61,12763145
vgg16,16,60,59,13377006
vgg16,16,61,61,12753201
vgg16,16,62,58,13246688
vgg16,16,63,61,12744349
vgg16,16,64,58,13263200
vgg16,16,65,61,12769965
vgg16,16,66,56,13182174
vgg16,16,67,59,12702509
vgg16,16,68,57,13209102
vgg16,16,69,60,12717640
vgg16,16,70,58,13238466
vgg16,16,71,61,12755181
vgg16,16,72,60,13295253
vgg16,16,73,63,12803344
vgg16,16,74,56,13175232
vgg16,16,75,59,12691554
vgg16,16,76,56,13195891
vgg16,16,77,59,12711142
vgg16,16,78,58,13274873
vgg16,16,79,61,12779557
vgg16,16,80,58,13238896
vgg16,16,81,61,12759373
vgg16,16,82,58,13255579
vgg16,16,83,61,12753026
vgg16,16,84,60,13513634
vgg16,16,85,61,12756142
vgg16,16,86,61,13676472
vgg16,16,87,64,14063546
vgg16,16,88,61,13659528
vgg16,16,89,64,13942281
vgg16,16,90,61,13636419
vgg16,16,91,64,14032835
vgg16,16,92,61,13646262
vgg16,16,93,64,14037049
vgg16,16,94,62,13772546
vgg16,16,95,64,14015020
vgg16,16,96,61,13646794
vgg16,16,97,66,14084714
vgg16,16,98,61,13777862
vgg16,16,99,62,13890095
vgg16,16,100,61,13682005
vgg16,16,101,64,14069466
vgg16,16,102,61,13654689
vgg16,16,103,64,14040991
vgg16,16,104,63,13720244
vgg16,16,105,66,14104183
vgg16,16,106,62,13791227
vgg16,16,107,64,14047166
vgg16,16,108,61,13673699
vgg16,16,109,64,14067771
vgg16,16,110,61,13660885
vgg16,16,111,64,14062697
vgg16,16,112,64,13852158
vgg16,16,113,66,14113959
vgg16,16,114,62,13785965
vgg16,16,115,64,14041202
vgg16,16,116,61,13635865
vgg16,16,117,64,14035220
vgg16,16,118,61,13641480
vgg16,16,119,64,14050248
vgg16,16,120,61,13662542
vgg16,16,121,66,14133184
vgg16,16,122,61,13658507
vgg16,16,123,64,14063067
vgg16,16,124,61,13639782
vgg16,16,125,63,14014885
vgg16,16,126,61,13647004
vgg16,16,127,63,14018958
vgg16,32,0,120,25978524
vgg16,32,1,121,27147929
vgg16,32,2,120,25964465
vgg16,32,3,122,27140560
vgg16,32,4,119,25844734
vgg16,32,5,120,26856100
vgg16,32,6,118,25672180
vgg16,32,7,120,26945529
vgg16,32,8,116,25615371
vgg16,32,9,118,26783650
vgg16,32,10,118,25718587
vgg16,32,11,119,26393563
vgg16,32,12,120,26025693
vgg16,32,13,120,26569944
vgg16,32,14,118,25694696
vgg16,32,15,117,25651193
vgg16,32,16,118,25917664
vgg16,32,17,118,26358585
vgg16,32,18,120,25974338
vgg16,32,19,121,26656454
vgg16,32,20,118,25728643
vgg16,32,21,118,26255774
vgg16,32,22,118,25922162
vgg16,32,23,119,26507171
vgg16,32,24,120,25974053
vgg16,32,25,118,25773784
vgg16,32,26,121,26116535
vgg16,32,27,121,26523025
vgg16,32,28,120,25954401
vgg16,32,29,120,26374561
vgg16,32,30,120,25974673
vgg16,32,31,120,26526297
vgg16,32,32,120,25998229
vgg16,32,33,122,26264082
vgg16,32,34,120,26015837
vgg16,32,35,121,26704641
vgg16,32,36,120,25976873
vgg16,32,37,120,26523233
vgg16,32,38,120,25988609
vgg16,32,39,123,26865866
vgg16,32,40,120,25965820
vgg16,32,41,120,26061539
vgg16,32,42,120,25577216
vgg16,32,43,119,26416947
vgg16,32,44,120,25552935
vgg16,32,45,119,26845920
vgg16,32,46,120,25535159
vgg16,32,47,120,26868330
vgg16,32,48,120,25519349
vgg16,32,49,120,26872274
vgg16,32,50,120,25510190
vgg16,32,51,119,26816083
vgg16,32,52,120,25532958
vgg16,32,53,119,26836338
vgg16,32,54,120,25565038
vgg16,32,55,120,26907223
vgg16,32,56,119,25538141
vgg16,32,57,121,26963271
vgg16,32,58,118,25478109
vgg16,32,59,120,26879339
vgg16,32,60,119,25507795
vgg16,32,61,121,26935417
vgg16,32,62,118,25490626
vgg16,32,63,118,26827916
vgg16,32,64,119,25575228
vgg16,32,65,121,26952532
vgg16,32,66,117,25478279
vgg16,32,67,117,26779244
vgg16,32,68,118,25463506
vgg16,32,69,119,26829820
vgg16,32,70,118,25496939
vgg16,32,71,119,26846091
vgg16,32,72,120,25517425
vgg16,32,73,120,26847092
vgg16,32,74,118,25470364
vgg16,32,75,119,26825091
vgg16,32,76,118,25508488
vgg16,32,77,119,26867424
vgg16,32,78,118,25545379
vgg16,32,79,119,26876999
vgg16,32,80,118,25495475
vgg16,32,81,119,26845053
vgg16,32,82,118,25502132
vgg16,32,83,118,26806741
vgg16,32,84,119,25940044
vgg16,32,85,119,27453566
vgg16,32,86,119,25576954
vgg16,32,87,124,29190297
vgg16,32,88,118,25381208
vgg16,32,89,124,29149323
vgg16,32,90,119,25512689
vgg16,32,91,124,29129521
vgg16,32,92,118,25364645
vgg16,32,93,124,28917272
vgg16,32,94,119,25401539
vgg16,32,95,125,29052811
vgg16,32,96,119,25527418
vgg16,32,97,124,29137796
vgg16,32,98,119,25574681
vgg16,32,99,125,29292066
vgg16,32,100,117,25291118
vgg16,32,101,124,29187506
vgg16,32,102,119,25547339
vgg16,32,103,124,29145045
vgg16,32,104,119,25414157
vgg16,32,105,124,28935132
vgg16,32,106,118,25376746
vgg16,32,107,123,28997993
vgg16,32,108,120,25594620
vgg16,32,109,126,29222580
vgg16,32,110,119,25538013
vgg16,32,111,124,29155089
vgg16,32,112,120,25546330
vgg16,32,113,126,29193746
vgg16,32,114,118,25364225
vgg16,32,115,122,28846245
vgg16,32,116,119,25499284
vgg16,32,117,123,28970714
vgg16,32,118,119,25530668
vgg16,32,119,124,28911052
vgg16,32,120,120,25579657
vgg16,32,121,124,28933774
vgg16,32,122,119,25556809
vgg16,32,123,122,28880243
vgg16,32,124,119,25536792
vgg16,32,125,122,28256454
vgg16,32,126,119,25553527
vgg16,32,127,124,29051624
vgg16,64,0,239,48797948
vgg16,64,1,239,48751223
vgg16,64,2,238,48549568
vgg16,64,3,241,48842494
vgg16,64,4,241,48776687
vgg16,64,5,240,48461993
vgg16,64,6,239,48448136
vgg16,64,7,240,48532686
vgg16,64,8,240,48750738
vgg16,64,9,240,48674537
vgg16,64,10,239,48808150
vgg16,64,11,240,48825678
vgg16,64,12,239,48801012
vgg16,64,13,240,48836011
vgg16,64,14,239,48651856
vgg16,64,15,240,48715648
vgg16,64,16,241,48762319
vgg16,64,17,240,48476035
vgg16,64,18,240,48495213
vgg16,64,19,240,48381742
vgg16,64,20,240,48663584
vgg16,64,21,241,48575721
vgg16,64,22,239,48760914
vgg16,64,23,240,48701315
vgg16,64,24,239,48446812
vgg16,64,25,240,48537823
vgg16,64,26,240,48386705
vgg16,64,27,240,48342869
vgg16,64,28,240,48422176
vgg16,64,29,240,48355207
vgg16,64,30,239,48462506
vgg16,64,31,240,48588776
vgg16,64,32,239,48604219
vgg16,64,33,240,48712527
vgg16,64,34,239,48646562
vgg16,64,35,240,48740120
vgg16,64,36,240,48583170
vgg16,64,37,240,48598026
vgg16,64,38,240,48478802
vgg16,64,39,241,48416714
vgg16,64,40,240,48282372
vgg16,64,41,240,48170952
vgg16,64,42,242,48793547
vgg16,64,43,241,48608910
vgg16,64,44,240,48599958
vgg16,64,45,240,48569477
vgg16,64,46,242,48647795
vgg16,64,47,240,48397498
vgg16,64,48,240,48246284
vgg16,64,49,240,48173625
vgg16,64,50,240,48303714
vgg16,64,51,240,48197328
vgg16,64,52,240,48477532
vgg16,64,53,240,48397146
vgg16,64,54,241,48709155
vgg16,64,55,240,48587645
vgg16,64,56,240,48645634
vgg16,64,57,240,48569885
vgg16,64,58,240,48483473
vgg16,64,59,240,48404459
vgg16,64,60,240,48267964
vgg16,64,61,242,48252611
vgg16,64,62,241,48774061
vgg16,64,63,240,48522582
vgg16,64,64,239,48548762
vgg16,64,65,240,48652877
vgg16,64,66,239,48733218
vgg16,64,67,239,48618843
vgg16,64,68,240,48764840
vgg16,64,69,240,48672098
vgg16,64,70,240,48544531
vgg16,64,71,240,48473666
vgg16,64,72,239,48402824
vgg16,64,73,241,48505690
vgg16,64,74,240,48723176
vgg16,64,75,240,48690567
vgg16,64,76,239,48694372
vgg16,64,77,239,48731970
vgg16,64,78,239,48809935
vgg16,64,79,239,48662905
vgg16,64,80,238,48584084
vgg16,64,81,240,48680830
vgg16,64,82,243,48796841
vgg16,64,83,240,48485634
vgg16,64,84,240,48502192
vgg16,64,85,240,48420060
vgg16,64,86,240,48654575
vgg16,64,87,240,48557378
vgg16,64,88,239,48671711
vgg16,64,89,240,48658580
vgg16,64,90,239,48451203
vgg16,64,91,240,48493117
vgg16,64,92,240,48400381
vgg16,64,93,240,48296716
vgg16,64,94,240,48416919
vgg16,64,95,240,48328160
vgg16,64,96,240,48553731
vgg16,64,97,240,48473915
vgg16,64,98,240,48862135
vgg16,64,99,240,48720365
vgg16,64,100,241,48942005
vgg16,64,101,240,48694473
vgg16,64,102,240,48559615
vgg16,64,103,240,48535397
vgg16,64,104,240,48447763
vgg16,64,105,240,48321448
vgg16,64,106,240,48256651
vgg16,64,107,240,48160425
vgg16,64,108,241,48531957
vgg16,64,109,240,48395238
vgg16,64,110,241,48785920
vgg16,64,111,240,48580262
vgg16,64,112,240,48444680
vgg16,64,113,240,48361876
vgg16,64,114,240,48226446
vgg16,64,115,240,48147655
vgg16,64,116,240,48309742
vgg16,64,117,241,48241927
vgg16,64,118,240,48477501
vgg16,64,119,240,48413529
vgg16,64,120,240,48576515
vgg16,64,121,240,48537629
vgg16,64,122,241,48764496
vgg16,64,123,240,48556008
vgg16,64,124,242,48694576
vgg16,64,125,240,48440245
vgg16,64,126,240,48247464
vgg16,64,127,240,48183813
vgg16,128,0,476,186628816
vgg16,128,1,477,186670908
vgg16,128,2,473,186480930
vgg16,128,3,475,186334592
vgg16,128,4,477,186602798
vgg16,128,5,480,187298606
vgg16,128,6,477,186606748
vgg16,128,7,477,186561307
vgg16,128,8,476,186626869
vgg16,128,9,477,186583284
vgg16,128,10,474,186469671
vgg16,128,11,476,186446763
vgg16,128,12,476,186756323
vgg16,128,13,480,187355384
vgg16,128,14,477,186585644
vgg16,128,15,477,186876459
vgg16,128,16,476,186798343
vgg16,128,17,477,186669124
vgg16,128,18,479,186838226
vgg16,128,19,479,186579201
vgg16,128,20,478,186877511
vgg16,128,21,479,187164002
vgg16,128,22,474,186549446
vgg16,128,23,476,186378092
vgg16,128,24,477,186718171
vgg16,128,25,478,186679150
vgg16,128,26,477,186777237
vgg16,128,27,477,186704421
vgg16,128,28,475,187081640
vgg16,128,29,477,187073193
vgg16,128,30,474,186544075
vgg16,128,31,477,186678167
vgg16,128,32,476,186744215
vgg16,128,33,476,186666974
vgg16,128,34,476,186871538
vgg16,128,35,478,186857142
vgg16,128,36,476,186902654
vgg16,128,37,475,186489923
vgg16,128,38,478,186978800
vgg16,128,39,476,186664265
vgg16,128,40,478,186657191
vgg16,128,41,481,187283365
vgg16,128,42,483,187356912
vgg16,128,43,485,188940157
vgg16,128,44,479,187562259
vgg16,128,45,481,188367629
vgg16,128,46,481,187084299
vgg16,128,47,482,188435189
vgg16,128,48,481,188002072
vgg16,128,49,483,188978966
vgg16,128,50,481,187455430
vgg16,128,51,485,189356795
vgg16,128,52,479,187939853
vgg16,128,53,483,188892880
vgg16,128,54,480,187700567
vgg16,128,55,482,188969210
vgg16,128,56,478,187187310
vgg16,128,57,481,188515589
vgg16,128,58,480,187487967
vgg16,128,59,482,188426927
vgg16,128,60,482,188234262
vgg16,128,61,484,189032372
vgg16,128,62,484,187639019
vgg16,128,63,486,189444880
vgg16,128,64,479,187475991
vgg16,128,65,483,189010471
vgg16,128,66,477,187382529
vgg16,128,67,481,188468074
vgg16,128,68,480,187616902
vgg16,128,69,483,189502898
vgg16,128,70,479,187484111
vgg16,128,71,482,189355757
vgg16,128,72,481,187439659
vgg16,128,73,484,189467374
vgg16,128,74,480,187572681
vgg16,128,75,484,189091841
vgg16,128,76,478,187462248
vgg16,128,77,480,188464625
vgg16,128,78,479,187068258
vgg16,128,79,482,188546312
vgg16,128,80,478,187358798
vgg16,128,81,482,188425261
vgg16,128,82,480,187576150
vgg16,128,83,484,188665473
vgg16,128,84,481,187602094
vgg16,128,85,481,187933327
vgg16,128,86,486,188316461
vgg16,128,87,487,189217175
vgg16,128,88,477,188008432
vgg16,128,89,482,188768001
vgg16,128,90,481,188019279
vgg16,128,91,480,188695272
vgg16,128,92,483,188224826
vgg16,128,93,484,188424876
vgg16,128,94,479,187688879
vgg16,128,95,481,188660231
vgg16,128,96,481,188133870
vgg16,128,97,481,188713243
vgg16,128,98,478,187968658
vgg16,128,99,481,188767982
vgg16,128,100,480,188428556
vgg16,128,101,479,188559850
vgg16,128,102,480,188316542
vgg16,128,103,480,188722178
vgg16,128,104,481,188115807
vgg16,128,105,483,188981831
vgg16,128,106,485,188243916
vgg16,128,107,484,188811073
vgg16,128,108,482,188247752
vgg16,128,109,480,188716345
vgg16,128,110,480,187919003
vgg16,128,111,482,188840306
vgg16,128,112,481,188095041
vgg16,128,113,480,188704836
vgg16,128,114,482,188050035
vgg16,128,115,486,189866988
vgg16,128,116,481,188243710
vgg16,128,117,484,189240475
vgg16,128,118,480,188198209
vgg16,128,119,481,188882873
vgg16,128,120,484,188375341
vgg16,128,121,482,189014940
vgg16,128,122,482,188368410
vgg16,128,123,480,188482585
vgg16,128,124,483,188240212
vgg16,128,125,483,188862997
vgg16,128,126,482,188087845
vgg16,128,127,487,189128019
